# ===File generated by myModules.saveDict===
# Date: 2019-06-25 12:21:57.988344
# Obs.: 
#H z(mm), Bz(G)
15.295295295295297, -35.90790790790791
15.360360360360367, -36.01981981981983
15.42542542542543, -36.13173173173174
15.490490490490494, -36.24364364364365
15.555555555555557, -36.355555555555554
15.620620620620628, -36.46746746746748
15.68568568568569, -36.57937937937939
15.750750750750754, -36.69129129129129
15.815815815815817, -36.8032032032032
15.880880880880888, -36.91511511511513
15.945945945945951, -37.02702702702703
16.011011011011014, -37.13893893893894
16.076076076076077, -37.25085085085085
16.141141141141148, -37.36276276276277
16.20620620620621, -37.47467467467468
16.271271271271274, -37.58658658658659
16.336336336336338, -37.6984984984985
16.401401401401408, -37.81041041041042
16.46646646646647, -37.92232232232233
16.531531531531535, -38.03423423423424
16.596596596596598, -38.146146146146144
16.661661661661668, -38.25805805805807
16.72672672672673, -38.36996996996998
16.791791791791795, -38.48188188188188
16.856856856856858, -38.59379379379379
16.92192192192193, -38.70570570570572
16.98698698698699, -38.81761761761762
17.052052052052055, -38.92952952952953
17.117117117117118, -39.04144144144144
17.18218218218219, -39.15335335335336
17.247247247247252, -39.26526526526527
17.312312312312315, -39.37717717717718
17.37737737737738, -39.48908908908909
17.44244244244245, -39.60100100100101
17.507507507507512, -39.71291291291292
17.572572572572575, -39.82482482482483
17.63763763763764, -39.936736736736734
17.70270270270271, -40.04864864864866
17.767767767767772, -40.16056056056057
17.832832832832835, -40.27247247247247
17.8978978978979, -40.38438438438438
17.96296296296297, -40.49629629629631
18.028028028028032, -40.60820820820821
18.093093093093096, -40.72012012012012
18.15815815815816, -40.83203203203203
18.22322322322323, -40.94394394394395
18.288288288288292, -41.05585585585586
18.353353353353356, -41.16776776776777
18.41841841841842, -41.27967967967968
18.48348348348349, -41.3915915915916
18.548548548548553, -41.50350350350351
18.613613613613616, -41.61541541541542
18.67867867867868, -41.72732732732733
18.74374374374375, -41.83923923923925
18.808808808808813, -41.95115115115116
18.873873873873876, -42.06306306306307
18.93893893893894, -42.17497497497497
19.00400400400401, -42.2868868868869
19.069069069069073, -42.39879879879881
19.134134134134136, -42.51071071071071
19.199199199199207, -42.622622622622636
19.26426426426427, -42.734534534534546
19.329329329329333, -42.84644644644645
19.394394394394396, -42.95835835835836
19.459459459459467, -43.070270270270285
19.52452452452453, -43.18218218218219
19.589589589589593, -43.2940940940941
19.654654654654657, -43.40600600600601
19.719719719719727, -43.51791791791793
19.78478478478479, -43.62982982982984
19.849849849849853, -43.74174174174175
19.914914914914917, -43.85365365365366
19.979979979979987, -43.965565565565576
20.04504504504505, -44.03423423423424
20.110110110110114, -44.08368368368369
20.175175175175177, -44.133133133133136
20.240240240240247, -44.18258258258259
20.30530530530531, -44.23203203203204
20.370370370370374, -44.281481481481485
20.435435435435437, -44.33093093093093
20.500500500500507, -44.38038038038039
20.56556556556557, -44.429829829829835
20.630630630630634, -44.47927927927928
20.695695695695697, -44.52872872872873
20.760760760760768, -44.578178178178185
20.82582582582583, -44.62762762762763
20.890890890890894, -44.67707707707708
20.955955955955957, -44.72652652652653
21.021021021021028, -44.77597597597598
21.08608608608609, -44.82542542542543
21.151151151151154, -44.87487487487488
21.216216216216218, -44.924324324324324
21.281281281281288, -44.97377377377378
21.34634634634635, -45.023223223223226
21.411411411411414, -45.072672672672674
21.476476476476478, -45.12212212212212
21.541541541541548, -45.171571571571576
21.60660660660661, -45.22102102102102
21.671671671671675, -45.27047047047047
21.736736736736738, -45.31991991991992
21.80180180180181, -45.36936936936937
21.86686686686687, -45.41881881881882
21.931931931931935, -45.46826826826827
21.996996996996998, -45.517717717717716
22.06206206206207, -45.56716716716717
22.12712712712713, -45.61661661661662
22.192192192192195, -45.666066066066065
22.25725725725726, -45.71551551551551
22.32232232232233, -45.76496496496497
22.387387387387392, -45.814414414414415
22.452452452452455, -45.86386386386386
22.51751751751752, -45.91331331331331
22.58258258258259, -45.962762762762765
22.647647647647652, -46.01221221221221
22.712712712712715, -46.06166166166166
22.77777777777778, -46.11111111111111
22.84284284284285, -46.16056056056056
22.907907907907912, -46.21001001001001
22.972972972972975, -46.25945945945946
23.03803803803804, -46.308908908908904
23.10310310310311, -46.35835835835836
23.168168168168172, -46.40780780780781
23.233233233233236, -46.457257257257254
23.298298298298306, -46.50670670670671
23.36336336336337, -46.556156156156156
23.428428428428433, -46.605605605605604
23.493493493493496, -46.65505505505506
23.558558558558566, -46.704504504504506
23.62362362362363, -46.75395395395395
23.688688688688693, -46.80340340340341
23.753753753753756, -46.852852852852855
23.818818818818826, -46.9023023023023
23.88388388388389, -46.95175175175176
23.948948948948953, -47.001201201201205
24.014014014014016, -47.05065065065065
24.079079079079087, -47.10010010010011
24.14414414414415, -47.149549549549555
24.209209209209213, -47.198998998999
24.274274274274276, -47.24844844844845
24.339339339339347, -47.297897897897904
24.40440440440441, -47.34734734734735
24.469469469469473, -47.3967967967968
24.534534534534536, -47.44624624624625
24.599599599599607, -47.4956956956957
24.66466466466467, -47.54514514514515
24.729729729729733, -47.5945945945946
24.794794794794797, -47.644044044044044
24.859859859859867, -47.6934934934935
24.92492492492493, -47.742942942942946
24.989989989989994, -47.792392392392394
25.055055055055057, -47.77247247247247
25.120120120120127, -47.73993993993993
25.18518518518519, -47.7074074074074
25.250250250250254, -47.674874874874874
25.315315315315317, -47.64234234234234
25.380380380380387, -47.6098098098098
25.44544544544545, -47.577277277277275
25.510510510510514, -47.54474474474474
25.575575575575577, -47.512212212212205
25.640640640640648, -47.47967967967968
25.70570570570571, -47.44714714714714
25.770770770770774, -47.41461461461461
25.835835835835837, -47.38208208208208
25.900900900900908, -47.34954954954954
25.96596596596597, -47.31701701701701
26.031031031031034, -47.28448448448448
26.096096096096097, -47.25195195195195
26.161161161161168, -47.21941941941941
26.22622622622623, -47.18688688688688
26.291291291291294, -47.15435435435435
26.356356356356358, -47.12182182182182
26.421421421421428, -47.08928928928928
26.48648648648649, -47.056756756756755
26.551551551551555, -47.02422422422422
26.616616616616618, -46.991691691691685
26.681681681681688, -46.95915915915916
26.74674674674675, -46.92662662662662
26.811811811811815, -46.894094094094086
26.876876876876878, -46.86156156156156
26.94194194194195, -46.82902902902902
27.00700700700701, -46.79649649649649
27.072072072072075, -46.76396396396396
27.137137137137138, -46.73143143143143
27.20220220220221, -46.69889889889889
27.267267267267272, -46.66636636636636
27.332332332332335, -46.63383383383383
27.3973973973974, -46.6013013013013
27.46246246246247, -46.56876876876876
27.527527527527532, -46.536236236236235
27.592592592592595, -46.5037037037037
27.657657657657666, -46.471171171171164
27.72272272272273, -46.438638638638636
27.787787787787792, -46.4061061061061
27.852852852852855, -46.373573573573566
27.917917917917926, -46.34104104104104
27.98298298298299, -46.3085085085085
28.048048048048052, -46.27597597597597
28.113113113113116, -46.24344344344344
28.178178178178186, -46.210910910910904
28.24324324324325, -46.17837837837837
28.308308308308312, -46.14584584584584
28.373373373373376, -46.11331331331331
28.438438438438446, -46.08078078078077
28.50350350350351, -46.04824824824824
28.568568568568573, -46.015715715715714
28.633633633633636, -45.98318318318318
28.698698698698706, -45.950650650650644
28.76376376376377, -45.918118118118116
28.828828828828833, -45.88558558558558
28.893893893893896, -45.853053053053046
28.958958958958966, -45.82052052052052
29.02402402402403, -45.78798798798798
29.0890890890891, -45.75545545545545
29.154154154154156, -45.72292292292292
29.219219219219227, -45.690390390390384
29.284284284284283, -45.657857857857856
29.349349349349353, -45.62532532532532
29.414414414414424, -45.592792792792785
29.47947947947948, -45.56026026026026
29.54454454454455, -45.52772772772772
29.60960960960962, -45.49519519519519
29.674674674674677, -45.46266266266266
29.739739739739747, -45.430130130130124
29.804804804804803, -45.397597597597596
29.869869869869873, -45.36506506506506
29.934934934934944, -45.332532532532525
30.0, -45.3
